Poder,Poder_texto,Poder_orden,Poder_imagen,Jurisdiccion,Jurisdiccion_texto,Jurisdiccion_orden,Jurisdiccion_imagen,Administracion,Administracion_texto,Administracion_imagen,Nivel1,Nivel1_texto,Nivel1_imagen,Nivel2,Nivel2_texto,Nivel2_imagen,Nivel3,Nivel3_texto,Nivel3_imagen,Mes,Devengado Anterior,Sancionado,Presupuestado,Comprometido,Devengado,Pagado,Leyenda_Fecha_Act,Cod. Ejercicio Presupuestario
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINTRAB - Ministerio de Trabajo, Empleo y Seguridad Social",,16,quien/MINTRAB.jpg,"ADM DESC MINTRAB - Administración Descentralizada del Ministerio de Trabajo, Empleo y Seguridad Social",,quien/adm_desc.svg,ANSES - Administración Nacional de la Seguridad Social,,quien/ANSES.jpg,SSDEPREST - Subdirección Ejecutiva de Prestaciones,,quien/default.jpg,Programa 17 - Complementos a las Prestaciones Previsionales,,,12,"816,12661944","697,899","1292,899","946,75408244","946,68390987","881,17897939",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINTRAB - Ministerio de Trabajo, Empleo y Seguridad Social",,16,quien/MINTRAB.jpg,"ADM DESC MINTRAB - Administración Descentralizada del Ministerio de Trabajo, Empleo y Seguridad Social",,quien/adm_desc.svg,ANSES - Administración Nacional de la Seguridad Social,,quien/ANSES.jpg,SSDEPREST - Subdirección Ejecutiva de Prestaciones,,quien/default.jpg,Programa 16 - Prestaciones Previsionales,,,12,"277843,58782444","342493,211454","415713,611454","356591,10294168","356589,35945227","355741,4538375",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINTRAB - Ministerio de Trabajo, Empleo y Seguridad Social",,16,quien/MINTRAB.jpg,"ADM DESC MINTRAB - Administración Descentralizada del Ministerio de Trabajo, Empleo y Seguridad Social",,quien/adm_desc.svg,ANSES - Administración Nacional de la Seguridad Social,,quien/ANSES.jpg,SSDEPREST - Subdirección Ejecutiva de Prestaciones,,quien/default.jpg,Programa 29 - Programa de Respaldo a Estudiantes de Argentina,,,12,"2358,01021","4175,433599","7170,433599","6117,47550166","6117,47550166","6116,39100166",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINTRAB - Ministerio de Trabajo, Empleo y Seguridad Social",,16,quien/MINTRAB.jpg,"ADM DESC MINTRAB - Administración Descentralizada del Ministerio de Trabajo, Empleo y Seguridad Social",,quien/adm_desc.svg,ANSES - Administración Nacional de la Seguridad Social,,quien/ANSES.jpg,SSDEPREST - Subdirección Ejecutiva de Prestaciones,,quien/default.jpg,Programa 18 - Seguro de Desempleo,,,12,"424,25671862","523,979998","423,979998","296,01481243","296,01481243","295,90349743",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINTRAB - Ministerio de Trabajo, Empleo y Seguridad Social",,16,quien/MINTRAB.jpg,"ADM DESC MINTRAB - Administración Descentralizada del Ministerio de Trabajo, Empleo y Seguridad Social",,quien/adm_desc.svg,ANSES - Administración Nacional de la Seguridad Social,,quien/ANSES.jpg,U ADMIN ANSES - Unidad Administración de ANSES,,quien/default.jpg,Programa 1 - Actividades Centrales,,,12,"9203,42194716","10549,961441","13086,501441","10726,30506565","10513,85752717","10255,35264156",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINTRAB - Ministerio de Trabajo, Empleo y Seguridad Social",,16,quien/MINTRAB.jpg,"ADM DESC MINTRAB - Administración Descentralizada del Ministerio de Trabajo, Empleo y Seguridad Social",,quien/adm_desc.svg,RENATEA - Registro Nacional de Trabajadores y Empleadores Agrarios,,quien/RENATEA.jpg,Programa 16 - Acciones de Abordaje Integral del Empleo Agrario,,quien/default.jpg,,,,12,0,"795,560767","795,560767","571,42564327","556,45257832","550,00816308",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,"MINTRAB - Ministerio de Trabajo, Empleo y Seguridad Social",,16,quien/MINTRAB.jpg,"ADM DESC MINTRAB - Administración Descentralizada del Ministerio de Trabajo, Empleo y Seguridad Social",,quien/adm_desc.svg,SRT - Superintendencia de Riesgos del Trabajo,,quien/SRT.jpg,Programa 16 - Fiscalizacion Cumplimiento de la Ley de Riesgos del Trabajo,,quien/default.jpg,,,,12,"196,35578247","246,346","270,909328","260,79441817","227,0026812","214,72582811",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,CONAPEAS - Comisión Nacional de Pensiones Asistenciales,,quien/CONAPEAS.jpg,Programa 23 - Pensiones no Contributivas,,quien/default.jpg,,,,12,"45072,40988445","52859,816049","63238,316049","55433,58445443","55433,58445443","55397,29874683",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,SECDEP - Secretaría de Deporte,,quien/SECDEP.jpg,Programa 17 - Desarrollo  y Fomento del Deporte Social y del Deporte de Alto Rendimiento,,quien/default.jpg,,,,12,"442,6042418","239,022459","504,839927","494,77260633","494,77260633","474,26346301",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,SECDEP - Secretaría de Deporte,,quien/SECDEP.jpg,Programa 18 - Asistencia Medico,,quien/default.jpg,,,,12,"4,97724777","6,985097","6,985097","4,25310101","4,25310101","4,25310101",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,SECDEP - Secretaría de Deporte,,quien/SECDEP.jpg,Programa 6 - Actividad Comun a los Programas 17 y 18,,quien/default.jpg,,,,12,"92,13515601","123,865514","125,865514","117,47829185","117,47829185","116,35359362",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,SECECONSOC - Secretaría de Economía Social,,quien/SECECONSOC.jpg,"Programa 24 - Promocion del Empleo Social, Economia Social y Desarrollo Lo",,quien/default.jpg,,,,12,"312,48072885","209,291572","287,931321","286,60559811","286,60559811","247,35662436",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,SECGESTINST - Secretaría de Gestión y Articulación Institucional,,quien/SECGESTINST.jpg,Programa 20 - Acciones de Promocion y Proteccion Social,,quien/default.jpg,,,,12,"2129,22746716","1109,713985","2902,295685","2872,52157079","2872,52157079","2585,9612089",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,SECGESTINST - Secretaría de Gestión y Articulación Institucional,,quien/SECGESTINST.jpg,Programa 26 - Seguridad Alimentaria,,quien/default.jpg,,,,12,"3504,96098517","3152,636281","3196,350427","3127,36034792","3127,36034792","2427,86241261",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,SECGESTINST - Secretaría de Gestión y Articulación Institucional,,quien/SECGESTINST.jpg,Programa 3 - Actividades Comunes a los Programas 20 y 26,,quien/default.jpg,,,,12,"3,644846","4,671316","4,671316","4,671316","4,671316","4,671316",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,SECOORDINST - Secretaría de Coordinación y Monitoreo Institucional,,quien/SECOORDINST.jpg,Programa 28 - Inclusion Social y Fortalecimiento Infantil,,quien/default.jpg,,,,12,"526,03709864","383,6283","438,680669","433,02520449","431,41931741","429,19912716",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,SECOORDINST - Secretaría de Coordinación y Monitoreo Institucional,,quien/SECOORDINST.jpg,Programa 38 - Programa del Ingreso Social con Trabajo,,quien/default.jpg,,,,12,"6258,48521994","7227,732861","8234,136338","7526,77513052","7526,77513052","6932,66623321",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,SECOORDINST - Secretaría de Coordinación y Monitoreo Institucional,,quien/SECOORDINST.jpg,Programa 39 - Acciones Inherentes a la Responsabilidad Social,,quien/default.jpg,,,,12,0,0,"3,315266","2,31526432","2,31526432","2,31336382",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,SECORGCOM - Secretaría de Organización y Comunicación Comunitaria,,quien/SECORGCOM.jpg,"Programa 21 - Capacitacion, Fortalecimiento y Asistencia Tecnica",,quien/default.jpg,,,,12,"305,61768489","119,452143","367,621283","364,8451886","364,8451886","337,2069888",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,"SNAyF - Secretaría Nacional de Niñez, Adolescencia y Familia",,quien/SNAyF.jpg,,,,,,,12,"886,4599008","56,255382","1194,580688","1023,78314439","1006,73890703","955,36316178",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,UNIDAD MTRO MINDES - Unidad Ministro de Desarrollo Social,,quien/MINDES.jpg,Programa 1 - Actividades Centrales,,quien/default.jpg,,,,12,"1779,87037113","1693,072987","2354,040946","2122,54472346","2122,05932418","1997,85177745",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM CTRAL MINDES - Administración Central del Ministerio de Desarrollo Social,,quien/adm_ctral.svg,UNIDAD MTRO MINDES - Unidad Ministro de Desarrollo Social,,quien/MINDES.jpg,Programa 99 - Erogaciones Figurativas y Transferencias Varias,,quien/default.jpg,,,,12,"0,24949323","0,6931","0,021552","0,021552","0,021552","0,021552",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM DESC MINDES - Administración Descentralizada del Ministerio de Desarrollo Social,,quien/adm_desc.svg,INAES - Instituto Nacional de Asociativismo y Economía Social,,quien/INAES.jpg,Programa 16 - Asistencia a la Actividad Cooperativa y Mutual,,quien/default.jpg,,,,12,"822,68658171","965,27428","982,025931","858,77453796","854,89634967","656,82307267",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINDES - Ministerio de Desarrollo Social,,17,quien/MINDES.jpg,ADM DESC MINDES - Administración Descentralizada del Ministerio de Desarrollo Social,,quien/adm_desc.svg,INAI - Instituto Nacional de Asuntos Indígenas,,quien/INAI.jpg,Programa 16 - Atencion y Desarrollo de Poblaciones Indigenas,,quien/default.jpg,,,,12,"98,01574183","141,041663","150,029191","100,52945361","100,52945361","88,91137856",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM CTRAL MINCULT - Administración Central del Ministerio de Cultura,,quien/adm_ctral.svg,CNPBP - Comisión Nacional Protectora de Bibliotecas Populares,,quien/CNPBP.jpg,Programa 40 - Fomento y Apoyo Economico a Bibliotecas Populares,,quien/default.jpg,,,,12,0,"102,220218","137,28919","111,67089026","111,02232964","98,28292777",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM CTRAL MINCULT - Administración Central del Ministerio de Cultura,,quien/adm_ctral.svg,DEMBA - Dirección Ejecutiva del Museo de Bellas Artes,,quien/DEMBA.jpg,"Programa 42 - Difusion, Concientizacion y Proteccion del Patrimonio Cultural del Museo de Bellas Artes",,quien/default.jpg,,,,12,0,"37,133138","39,253138","38,08881296","37,71081296","37,22370889",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM CTRAL MINCULT - Administración Central del Ministerio de Cultura,,quien/adm_ctral.svg,DINCULTURALPOLÍTIC - Dirección Nacional de Política Cultural y Cooperación Internacional,,quien/DINCULTURALPOLÍTIC.jpg,Programa 43 - Promocion de Politicas Culturales y Cooperacion Internacional,,quien/default.jpg,,,,12,0,"9,486023","9,871023","9,59051775","9,40191775","8,61700775",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM CTRAL MINCULT - Administración Central del Ministerio de Cultura,,quien/adm_ctral.svg,DNARTES - Dirección Nacional de Artes,,quien/DNARTES.jpg,Programa 36 - Difusion de la Musica y Danza,,quien/default.jpg,,,,12,0,"234,410488","257,111496","250,66326508","248,82997835","246,20506828",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM CTRAL MINCULT - Administración Central del Ministerio de Cultura,,quien/adm_ctral.svg,"DNPMyA - Dirección Nacional de Patrimonio, Museos y Arte",,quien/DNPMyA.jpg,"Programa 37 - Preservacion, Difusion y Exhibicion del Patrimonio Cultural",,quien/default.jpg,,,,12,0,"254,130379","194,354652","187,92565607","184,12224313","176,76801424",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM CTRAL MINCULT - Administración Central del Ministerio de Cultura,,quien/adm_ctral.svg,FNARTES - Fondo Nacional de las Artes,,quien/FNARTES.jpg,Programa 16 - Financiamiento para el Fomento de las Artes,,quien/default.jpg,,,,12,"36,61927719","46,13615","53,61715","44,07706456","42,98584126","40,09266526",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM CTRAL MINCULT - Administración Central del Ministerio de Cultura,,quien/adm_ctral.svg,INJDP - Instituto Nacional Juan Domingo Perón,,quien/INJDP.jpg,Programa 41 - Estudios e Investigaciones Historicas sobre Juan Domingo Peron,,quien/default.jpg,,,,12,0,"6,115","6,115","4,74915067","4,67415211","3,91040592",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM CTRAL MINCULT - Administración Central del Ministerio de Cultura,,quien/adm_ctral.svg,INMUS - Instituto Nacional de la Música,,quien/INMUS.jpg,Programa 45 - Fomento y Promocion de la Musica,,quien/default.jpg,,,,12,0,"29,86","29,86","13,11271877","13,11271877","13,11271877",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM CTRAL MINCULT - Administración Central del Ministerio de Cultura,,quien/adm_ctral.svg,"INNHISTORICOREVISIO - Instituto Nacional de Revisionismo Histórico Argentino e Iberoamericano ""Manuel Dorrego""",,quien/INNHISTORICOREVISIO.jpg,Programa 44 - Acciones Inherentes al Revisionismo Historico Argentino e Iberoamericano,,quien/default.jpg,,,,12,0,"14,668686","24,318686","23,38647257","23,38647257","22,88100257",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM CTRAL MINCULT - Administración Central del Ministerio de Cultura,,quien/adm_ctral.svg,INTEATRO - Instituto Nacional del Teatro,,quien/INTEATRO.jpg,"Programa 16 - Fomento, Produccion y Difusion del Teatro",,quien/default.jpg,,,,12,"126,00546244","116,562","162,362","105,3105093","105,18366723","99,54929481",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM CTRAL MINCULT - Administración Central del Ministerio de Cultura,,quien/adm_ctral.svg,UNIDAD MTRO MINCULT - Unidad Ministro de Cultura,,quien/MINCULT.jpg,,,,,,,12,0,"727,99639","1390,716283","1185,96997975","1153,91345915","1026,1942466",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,MINCULT - Ministerio de Cultura,,18,quien/MINCULT.jpg,ADM DESC MINCULT - Administración Descentralizada del Ministerio de Cultura,,quien/adm_desc.svg,BN - Biblioteca Nacional,,quien/BN.jpg,Programa 25 - Servicios de la Biblioteca Nacional,,quien/default.jpg,,,,12,"264,50546171","266,403188","414,914452","359,40274463","344,62999","335,38793931",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
PODEJEC - Poder Ejecutivo Nacional,,4,quien/PODEJEC.jpg,OBLIGTESOR - Obligaciones a Cargo del Tesoro,,19,quien/OBLIGTESOR.svg,ADM CTRAL OBLIGTESOR - Administración Central de las Obligaciones a Cargo del Tesoro,,quien/adm_ctral.svg,OBLIGTESOR - Obligaciones a Cargo del Tesoro,,quien/OBLIGTESOR.svg,SECHAC - Secretaría de Hacienda,,quien/SECHAC.jpg,Programa 97 - Aportes al Sector Externo,,,12,"1420,35350665","3077,677","2386,600888","1685,55992443","1685,55992443","1685,55992443",Última actualización del ejercicio 2015: 13 Diciembre 2015.,2015
